Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RISK_MM,RainTomorrow
5/24/2009,Launceston,13.6,17.9,0,nan,nan,SSW,46,N,N,13,13,68,66,1027.7,1025.3,nan,nan,16.5,17.2,No,0,No
5/25/2009,Launceston,11.8,18.9,0,4.4,nan,N,37,N,NNW,11,15,71,65,1023.3,1018.6,nan,nan,16.3,17.8,No,6.6,Yes
5/26/2009,Launceston,11.9,16.5,6.6,2.2,nan,N,44,NW,NNW,7,22,92,68,1016.4,1015.8,nan,nan,13.6,14.9,Yes,0,No
5/27/2009,Launceston,2.8,16.7,0,1,nan,NW,24,E,W,4,11,98,45,1017.7,1016.1,nan,nan,6.3,16.1,No,0,No
5/28/2009,Launceston,1.9,13.6,0,2.6,nan,SE,39,E,SE,2,22,90,51,1023.7,1024.7,nan,nan,5.6,13.4,No,0,No
5/29/2009,Launceston,5.5,14,0,0.2,nan,SSE,43,SE,SSE,15,19,80,62,1031.1,1029.8,nan,nan,9.4,13.8,No,0,No
5/30/2009,Launceston,5.1,13.8,0,nan,nan,SSE,37,ESE,SSE,9,19,84,59,1036.4,1036,nan,nan,8.4,13.4,No,0,No
5/31/2009,Launceston,-0.2,12.9,0,nan,nan,S,20,E,S,9,11,93,60,1040.4,1037,nan,nan,3.1,12.6,No,0,No
6/1/2009,Launceston,3.1,12.6,0,4.2,nan,E,17,ENE,SSE,7,7,79,68,1035.7,1033.7,nan,nan,6.9,12.2,No,0.2,No
6/2/2009,Launceston,2.8,16.1,0.2,0,nan,S,17,ESE,SSE,7,7,97,65,1035.7,1033.2,nan,nan,7.4,15,No,0,No
6/3/2009,Launceston,7.4,12.2,0,0.4,nan,SE,17,ENE,SSE,6,7,92,93,1031,1026.4,nan,nan,9.1,11.7,No,25.2,Yes
6/4/2009,Launceston,9.1,14,25.2,1,nan,S,20,ESE,NW,6,6,98,97,1019.4,1016.1,nan,nan,12.1,13.7,Yes,10,Yes
6/5/2009,Launceston,10.2,13.1,10,1,nan,SSW,13,SSE,S,7,4,99,89,1017.3,1015.7,nan,nan,10.5,13,Yes,0.4,No
6/6/2009,Launceston,7.5,15,0.4,nan,nan,SSE,46,E,SSE,7,28,98,72,1014.7,1009.7,nan,nan,9.1,14.6,No,3.2,Yes
6/7/2009,Launceston,9.1,13.1,3.2,nan,nan,NW,43,nan,NNW,0,13,97,84,1001.3,999.6,nan,nan,10.5,12.2,Yes,1,No
6/8/2009,Launceston,8.4,15.1,1,nan,nan,NW,22,N,NNW,6,15,99,66,1000.9,999.4,nan,nan,8.9,13.8,No,1,No
6/9/2009,Launceston,4.5,12,1,3.6,nan,S,44,NW,NNW,6,13,98,87,1001,997.8,nan,nan,5,9,No,3,Yes
6/10/2009,Launceston,3.8,10.8,3,2.6,nan,SE,43,SSE,SSW,17,9,64,47,1015.2,1016.8,nan,nan,5.7,10.3,Yes,0,No
6/11/2009,Launceston,1.7,14.4,0,0.8,nan,NW,17,nan,WNW,0,6,96,58,1021,1019.8,nan,nan,3.2,14.2,No,0.2,No
6/12/2009,Launceston,1.4,11.3,0.2,0.8,nan,NW,20,nan,NNW,0,11,99,84,1019.3,1015.7,nan,nan,3.2,11.1,No,0.2,No
6/13/2009,Launceston,3.2,12.4,0.2,nan,nan,NNW,22,nan,NNW,0,11,98,83,1012.7,1010.3,nan,nan,7.4,11.4,No,5.2,Yes
6/14/2009,Launceston,6.8,10.8,5.2,nan,nan,S,41,SSE,S,9,24,94,75,1014.4,1014,nan,nan,8.5,10.6,Yes,0,No
6/15/2009,Launceston,5.3,10.9,0,4.4,nan,S,39,ESE,SSE,7,13,80,64,1018.3,1018.4,nan,nan,6.3,10.7,No,0,No
6/16/2009,Launceston,-0.2,11.7,0,0.8,nan,NW,17,ESE,NW,7,7,98,74,1024.8,1024.5,nan,nan,1.6,11.1,No,0,No
6/17/2009,Launceston,1.5,13.1,0,nan,nan,NW,20,nan,NW,0,9,98,76,1029.2,1028.5,nan,nan,6.2,12.4,No,0.4,No
6/18/2009,Launceston,5,14.2,0.4,nan,nan,WNW,15,nan,NNW,0,9,98,74,1030.7,1029.2,nan,nan,6.2,13.4,No,0.2,No
6/19/2009,Launceston,2.4,14.3,0.2,nan,nan,NNE,9,nan,nan,0,0,99,80,1030.6,1028.8,nan,nan,3.6,12.7,No,0.1,No
6/20/2009,Launceston,2,16.6,0.1,nan,nan,N,57,NNW,NNW,17,13,86,69,1025.1,1020.9,nan,nan,12.7,15.3,No,6,Yes
6/21/2009,Launceston,7.8,17.5,6,nan,nan,WNW,20,nan,NW,0,6,97,72,1021.1,1020.6,nan,nan,9.7,15.8,Yes,0,No
6/22/2009,Launceston,3.1,15.8,0,nan,nan,E,17,nan,N,0,6,98,70,1020.5,1019,nan,nan,3.7,14.9,No,0,No
6/23/2009,Launceston,2.4,9.3,0,nan,nan,ESE,20,SE,SSW,9,9,99,93,1020.6,1017.6,nan,nan,4.7,9.2,No,0,No
6/24/2009,Launceston,4.6,10.8,0,nan,nan,SE,19,SE,E,11,9,91,81,1015.8,1012.6,nan,nan,6.5,10.2,No,0,No
6/25/2009,Launceston,2.6,8.5,0,nan,nan,ESE,11,nan,nan,0,0,99,97,1007.9,1005,nan,nan,4.1,7.7,No,10.2,Yes
6/26/2009,Launceston,4.1,13.3,10.2,nan,nan,S,15,NNW,S,4,7,99,92,1005.5,1005.8,nan,nan,8.5,12.7,Yes,3.2,Yes
6/27/2009,Launceston,6.1,12.9,3.2,nan,nan,SE,13,NE,WNW,4,4,98,92,1009,1006.6,nan,nan,7.4,12.4,Yes,1.8,Yes
6/28/2009,Launceston,5.5,12.5,1.8,nan,nan,NW,15,nan,N,0,7,98,81,1005.6,1003.5,nan,nan,7.5,11.9,Yes,8,Yes
6/29/2009,Launceston,4.5,14.9,8,nan,nan,N,44,NNW,NW,15,20,90,58,1000.9,1002.1,nan,nan,12,14.4,Yes,6.2,Yes
6/30/2009,Launceston,8,16.5,6.2,nan,nan,N,70,NW,NNE,15,39,90,69,997.9,990.1,nan,nan,13.1,15.9,Yes,11.5,Yes
7/1/2009,Launceston,8.8,11.2,11.5,nan,nan,NNW,50,NW,N,7,17,90,84,992.9,990.6,nan,nan,9.3,10.6,Yes,8.6,Yes
7/2/2009,Launceston,4.1,11.3,8.6,nan,nan,NNW,30,NW,NNW,11,15,89,75,997,995.6,nan,nan,6.7,11,Yes,0.4,No
7/3/2009,Launceston,1.1,14.5,0.4,nan,nan,SSW,50,E,SW,7,24,99,46,1001.5,1002.4,nan,nan,1.3,13.7,No,0,No
7/4/2009,Launceston,1.3,14.7,0,nan,nan,WSW,50,WNW,WSW,6,33,93,43,1007.7,1004,nan,nan,5,13.7,No,0,No
7/5/2009,Launceston,0.8,12.4,0,nan,nan,SSW,30,NNW,SW,13,11,71,45,1015,1015.1,nan,nan,4.8,11.2,No,0,No
7/6/2009,Launceston,-0.6,11.6,0,nan,nan,SSE,37,N,SSE,6,22,97,50,1017.1,1018.8,nan,nan,3.1,10.2,No,0,No
7/7/2009,Launceston,-2.1,11.1,0,nan,nan,NNW,17,E,NNW,9,13,96,55,1028.7,1027.5,nan,nan,0.3,10.5,No,0.1,No
7/8/2009,Launceston,-1.1,12.9,0.1,nan,nan,NW,17,WNW,NW,2,7,93,67,1030.9,1029.6,nan,nan,3.7,12.7,No,0.1,No
7/9/2009,Launceston,-0.6,14.4,0.1,nan,nan,NW,15,nan,NW,0,9,98,57,1031.8,1029.4,nan,nan,1.3,14,No,0.1,No
7/10/2009,Launceston,-0.4,12.1,0.1,nan,nan,NW,19,E,NW,4,7,97,77,1027.8,1023.6,nan,nan,2.3,10.8,No,0.2,No
7/11/2009,Launceston,2.1,12.4,0.2,nan,nan,NE,48,NW,N,9,26,94,85,1017,1011.2,nan,nan,9.6,11.3,No,22.6,Yes
7/12/2009,Launceston,9.5,13.5,22.6,nan,nan,NW,54,N,nan,17,0,90,94,1002.4,999.6,nan,nan,11.6,8.9,Yes,25,Yes
7/13/2009,Launceston,4.9,14.1,25,nan,nan,NNW,28,WNW,NNW,4,17,98,67,998.1,997.6,nan,nan,7.7,13,Yes,0.1,No
7/14/2009,Launceston,1.3,13.4,0.1,nan,nan,E,11,ENE,NW,4,2,99,62,1001.4,1001.8,nan,nan,3.9,12.5,No,0,No
7/15/2009,Launceston,0.6,12.3,0,nan,nan,SE,41,SE,SE,2,20,97,64,1010.8,1012.3,nan,nan,3.1,12.1,No,0,No
7/16/2009,Launceston,3.1,10.9,0,nan,nan,SSE,39,SE,SSE,15,17,83,60,1018.3,1017.1,nan,nan,6.5,10.7,No,0,No
7/17/2009,Launceston,-2.3,11.3,0,nan,nan,ESE,13,E,NNE,6,6,97,55,1021.8,1019.8,nan,nan,0.4,10.6,No,0,No
7/18/2009,Launceston,0.1,12,0,nan,nan,N,24,ENE,N,2,4,99,80,1017.5,1013.7,nan,nan,3.2,9.4,No,8,Yes
7/19/2009,Launceston,3.1,14.6,8,nan,nan,NNW,44,NW,N,15,20,96,89,1010,1009.6,nan,nan,11.6,12.8,Yes,2,Yes
7/20/2009,Launceston,11.4,14.5,2,nan,nan,NNW,63,NNW,NNW,24,35,68,77,1009.1,1004.1,nan,nan,13.9,12.7,Yes,2.4,Yes
7/21/2009,Launceston,2.1,14.2,2.4,nan,nan,NNW,31,nan,NW,0,13,98,74,1011.5,1007.6,nan,nan,4.7,12.6,Yes,8.4,Yes
7/22/2009,Launceston,4.7,13.2,8.4,nan,nan,NNW,59,NW,NNW,6,22,92,74,996.6,994.4,nan,nan,9.7,12.3,Yes,0.4,No
7/23/2009,Launceston,1,12.3,0.4,nan,nan,SE,24,NNE,SE,6,9,87,50,1015.6,1018.4,nan,nan,4.6,11.4,No,0,No
7/24/2009,Launceston,-1.2,10.3,0,nan,nan,NNW,41,nan,NW,0,11,97,94,1022,1018.6,nan,nan,1.6,8.9,No,7,Yes
7/25/2009,Launceston,1.3,13.5,7,nan,nan,NW,39,SSW,NNW,2,20,98,71,1019.3,1016.2,nan,nan,4.8,13,Yes,3.4,Yes
7/26/2009,Launceston,4.8,12.8,3.4,nan,nan,NNW,39,NNW,NNW,13,19,93,74,1011.5,1009.1,nan,nan,10,11.8,Yes,0.1,No
7/27/2009,Launceston,6.3,13.9,0.1,nan,nan,NNW,33,NNW,NNW,15,17,85,69,1006.6,1006.8,nan,nan,10.1,12.9,No,0,No
7/28/2009,Launceston,3.1,13.3,0,nan,nan,N,41,NW,NNW,15,22,89,79,1012.4,1009.7,nan,nan,9.9,13,No,0,No
7/29/2009,Launceston,5.6,15.1,0,nan,nan,NNW,35,NW,NW,13,20,80,49,1015.6,1015.8,nan,nan,9.8,14.4,No,0,No
7/30/2009,Launceston,7.2,14.8,0,nan,nan,NW,48,NNW,NNW,22,22,80,71,1012.6,1008.5,nan,nan,12.3,13.8,No,0,No
7/31/2009,Launceston,0.4,13.4,0,nan,nan,NW,37,nan,NNW,0,19,95,52,1013,1011.7,nan,nan,3.9,12.3,No,0,No
8/1/2009,Launceston,3.9,16.3,0,nan,nan,WNW,52,NNW,WNW,22,28,78,50,1012,1011.4,nan,nan,11.8,15.8,No,0.2,No
8/2/2009,Launceston,3.2,12.8,0.2,nan,nan,NNW,70,NNW,NNW,7,33,94,91,1017.1,1011.6,nan,nan,9.3,11.9,No,15.4,Yes
8/3/2009,Launceston,4.8,12.7,15.4,nan,nan,nan,63,W,WNW,6,20,60,48,1012,1013.8,nan,nan,8.5,12.6,Yes,8.8,Yes
8/4/2009,Launceston,7.4,13.5,8.8,nan,nan,NNW,67,NW,NNW,17,22,82,53,1008.9,1010.3,nan,nan,9.4,12.7,Yes,0,No
8/5/2009,Launceston,0.9,12.4,0,nan,nan,NNW,43,nan,NW,0,13,97,91,1016.4,1013.4,nan,nan,3.4,10.3,No,8,Yes
8/6/2009,Launceston,3.4,15.4,8,nan,nan,N,59,NW,NNW,9,28,92,70,1011.7,1006.9,nan,nan,12.2,14.8,Yes,17.6,Yes
8/7/2009,Launceston,9.9,14.1,17.6,nan,nan,WNW,67,WNW,SSW,7,6,95,63,1001.5,1009.3,nan,nan,10.9,11.2,Yes,1.4,Yes
8/8/2009,Launceston,3.6,13.6,1.4,nan,nan,N,39,NNW,NNW,17,19,78,78,1017.1,1014.4,nan,nan,10.6,12.7,Yes,0,No
8/9/2009,Launceston,8.8,14.2,0,nan,nan,NNW,31,NW,NNW,11,19,90,73,1015,1013.7,nan,nan,10.7,13.9,No,1,No
8/10/2009,Launceston,8.4,11.9,1,nan,nan,SSE,22,SE,SSE,13,11,85,87,1019.5,1018.2,nan,nan,9.3,11,No,3,Yes
8/11/2009,Launceston,8.6,14.1,3,nan,nan,SSE,54,S,SSE,30,26,80,73,1019,1016.1,nan,nan,10.5,13.1,Yes,0,No
8/12/2009,Launceston,10.5,15.2,0,nan,nan,SE,63,S,SSE,41,30,76,68,1015.5,1012.1,nan,nan,11.4,13.1,No,0,No
8/13/2009,Launceston,7.2,17.4,0,nan,nan,NW,20,SSE,SSW,11,4,86,60,1011.5,1009.4,nan,nan,11.1,16.7,No,1,No
8/14/2009,Launceston,3.8,17.7,1,nan,nan,WSW,28,nan,W,0,11,98,50,1015,1012.9,nan,nan,5,16,No,0,No
8/15/2009,Launceston,4.9,17.6,0,nan,nan,NW,43,NNW,NW,6,30,95,68,1012.5,1008.6,nan,nan,10.8,15.4,No,2.8,Yes
8/16/2009,Launceston,8.5,16.4,2.8,nan,nan,NNW,63,NW,NNW,24,24,57,91,997.6,994.1,nan,nan,16.4,11.6,Yes,18,Yes
8/17/2009,Launceston,5.6,14.9,18,nan,nan,W,46,NNW,WNW,11,19,86,53,1005,1008.7,nan,nan,9.2,14.3,Yes,0.2,No
8/18/2009,Launceston,7.6,16.5,0.2,nan,nan,N,37,NNW,NNW,15,24,78,73,1020.3,1020.2,nan,nan,12.5,15,No,0,No
8/19/2009,Launceston,9.8,15.8,0,nan,nan,NNW,35,NW,NNW,6,19,88,68,1023,1018.6,nan,nan,11.9,14.8,No,4.2,Yes
8/20/2009,Launceston,8.9,16.3,4.2,nan,nan,NNW,30,NW,NNW,7,19,95,51,1013.9,1010.5,nan,nan,12,15.7,Yes,10.2,Yes
8/21/2009,Launceston,9.9,13.1,10.2,nan,nan,NNW,76,N,NW,28,30,88,75,991,985.5,nan,nan,11.6,10.4,Yes,8,Yes
8/22/2009,Launceston,5.1,13.5,8,nan,nan,nan,nan,NNW,NNW,17,30,72,nan,1002.7,1001.4,nan,nan,10,nan,Yes,12.8,Yes
8/23/2009,Launceston,8.7,15,12.8,nan,nan,N,83,NW,nan,11,nan,95,nan,1001.6,998.9,nan,nan,10.2,nan,Yes,12.4,Yes
8/24/2009,Launceston,7.4,12.1,12.4,nan,nan,NW,76,nan,NW,nan,28,92,75,992.1,990,nan,nan,7.7,9.9,Yes,6.6,Yes
8/25/2009,Launceston,5.9,12.6,6.6,nan,nan,NW,61,NNW,NW,24,26,71,75,992,989.8,nan,nan,9,10,Yes,6,Yes
8/26/2009,Launceston,4.5,13.3,6,nan,nan,W,67,NNW,WNW,31,33,78,53,994.5,992.2,nan,nan,7.9,11.9,Yes,1.6,Yes
8/27/2009,Launceston,7.8,14.7,1.6,nan,nan,nan,nan,NW,NNW,28,33,82,78,999.9,997.6,nan,nan,11.4,13.6,Yes,1.6,Yes
8/28/2009,Launceston,7.8,14.9,1.6,nan,nan,WNW,37,NNW,WNW,15,20,76,52,1006.8,1006.5,nan,nan,10.8,13.9,Yes,13,Yes
8/29/2009,Launceston,6.6,10,13,nan,nan,NW,22,SE,S,9,9,96,96,998,990.5,nan,nan,7,9.1,Yes,18.4,Yes
8/30/2009,Launceston,4.3,12.8,18.4,nan,nan,NNW,48,NNW,nan,22,nan,70,nan,999.8,998.8,nan,nan,8,nan,Yes,0.2,No
8/31/2009,Launceston,6.4,14.3,0.2,nan,nan,WNW,76,NNW,W,37,24,nan,51,998.6,1002.3,nan,nan,nan,11.5,No,0,No
9/1/2009,Launceston,3.3,14.9,0,nan,nan,NW,39,NNW,WNW,17,22,61,44,1014.5,1015.3,nan,nan,9.4,13.8,No,0,No
9/2/2009,Launceston,1.6,14.9,0,nan,nan,N,37,nan,N,0,20,90,66,1021.5,1018.9,nan,nan,6.8,13.9,No,1.4,Yes
9/3/2009,Launceston,6.8,16.2,1.4,nan,nan,WNW,35,NW,WNW,13,13,84,78,1012.3,1007.9,nan,nan,11.9,13.3,Yes,5.6,Yes
9/4/2009,Launceston,6.1,12.6,5.6,nan,nan,WSW,37,W,NNW,17,19,84,86,1008.4,1006.1,nan,nan,10.8,9.9,Yes,7,Yes
9/5/2009,Launceston,2.7,12.9,7,nan,nan,NNW,41,NW,NNW,17,24,90,71,1009.1,1008.9,nan,nan,8.8,12.5,Yes,0.6,No
