Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RISK_MM,RainTomorrow
2009-05-23,Mildura,12.1,20.6,0.0,4.0,1.0,NNE,43.0,NE,NNE,17.0,20.0,71.0,52.0,1017.7,1015.2,7.0,7.0,14.3,20.2,No,0.0,No
2009-05-24,Mildura,12.6,22.8,0.0,2.8,4.6,NNE,41.0,NE,NNE,19.0,20.0,70.0,50.0,1019.2,1016.9,7.0,7.0,16.6,22.1,No,5.8,Yes
2009-05-25,Mildura,15.6,19.8,5.8,5.4,2.9,NNE,41.0,N,NW,24.0,13.0,93.0,68.0,1017.2,1016.0,8.0,5.0,15.6,19.2,Yes,2.2,Yes
2009-05-26,Mildura,6.8,17.2,2.2,1.8,4.4,S,22.0,S,SSW,6.0,11.0,100.0,62.0,1023.1,1021.6,8.0,6.0,9.4,16.3,Yes,0.0,No
2009-05-27,Mildura,6.4,17.1,0.0,1.6,8.0,SSW,26.0,SSW,SW,11.0,17.0,97.0,53.0,1024.5,1022.3,1.0,5.0,8.4,16.5,No,0.0,No
2009-05-28,Mildura,4.9,13.9,0.0,1.8,5.8,SSE,31.0,S,S,9.0,15.0,96.0,49.0,1026.9,1025.4,1.0,7.0,7.8,13.3,No,0.0,No
2009-05-29,Mildura,4.0,14.4,0.0,2.0,7.6,SE,28.0,SSW,SE,11.0,15.0,95.0,51.0,1027.2,1025.0,2.0,7.0,6.9,14.1,No,0.0,No
2009-05-30,Mildura,3.1,17.6,0.0,1.2,8.4,ESE,33.0,SSE,ESE,11.0,20.0,88.0,36.0,1029.3,1027.1,1.0,1.0,6.6,17.3,No,0.0,No
2009-05-31,Mildura,6.6,14.5,0.0,2.0,0.6,ENE,30.0,E,E,19.0,11.0,66.0,72.0,1029.3,1026.2,7.0,8.0,11.1,13.3,No,10.2,Yes
2009-06-01,Mildura,10.7,14.2,10.2,2.6,0.0,E,24.0,E,E,13.0,7.0,99.0,93.0,1025.3,1022.9,8.0,8.0,11.7,14.0,Yes,2.4,Yes
2009-06-02,Mildura,11.7,16.0,2.4,4.8,0.5,ESE,22.0,E,ESE,13.0,13.0,100.0,81.0,1024.7,1022.2,8.0,7.0,12.4,15.4,Yes,0.4,No
2009-06-03,Mildura,11.7,16.1,0.4,0.2,3.1,WNW,20.0,WSW,WSW,9.0,9.0,100.0,76.0,1020.9,1018.2,nan,6.0,12.1,14.8,No,0.0,No
2009-06-04,Mildura,8.4,17.2,0.0,1.0,7.7,WSW,19.0,NNE,WSW,11.0,6.0,94.0,55.0,1019.7,1017.0,1.0,3.0,11.0,16.8,No,0.0,No
2009-06-05,Mildura,4.6,17.7,0.0,1.6,8.7,NNE,20.0,nan,NNW,0.0,9.0,93.0,54.0,1017.7,1015.0,0.0,4.0,8.8,16.3,No,6.0,Yes
2009-06-06,Mildura,8.8,16.3,6.0,2.2,3.8,NE,31.0,NE,NNW,11.0,13.0,96.0,65.0,1011.2,1006.5,7.0,7.0,10.1,15.0,Yes,2.8,Yes
2009-06-07,Mildura,6.1,15.4,2.8,1.6,5.8,WNW,33.0,NW,WNW,9.0,20.0,96.0,68.0,1008.6,1007.7,7.0,7.0,8.5,15.0,Yes,0.0,No
2009-06-08,Mildura,7.0,15.1,0.0,1.0,6.5,W,48.0,NW,SW,11.0,17.0,90.0,67.0,1012.7,1011.2,5.0,4.0,8.8,13.1,No,1.0,No
2009-06-09,Mildura,6.8,14.6,1.0,1.6,7.3,W,54.0,WNW,WSW,22.0,20.0,88.0,69.0,1013.2,1013.7,3.0,1.0,9.3,13.7,No,0.6,No
2009-06-10,Mildura,3.0,12.2,0.6,2.2,9.6,S,26.0,SW,SSW,9.0,15.0,85.0,45.0,1024.6,1024.3,0.0,5.0,5.8,11.4,No,0.0,No
2009-06-11,Mildura,-0.7,12.9,0.0,1.2,8.5,WNW,46.0,nan,NNW,0.0,9.0,95.0,45.0,1027.6,1024.9,1.0,5.0,4.0,12.5,No,0.0,No
2009-06-12,Mildura,1.0,11.6,0.0,1.2,2.0,N,39.0,NNE,NNE,15.0,24.0,79.0,49.0,1023.0,1018.8,8.0,8.0,5.0,10.9,No,0.0,No
2009-06-13,Mildura,5.0,17.0,0.0,1.8,6.5,NNE,39.0,NNE,NW,19.0,17.0,65.0,35.0,1011.0,1007.1,8.0,1.0,9.2,16.9,No,0.0,No
2009-06-14,Mildura,4.5,17.0,0.0,2.2,5.7,N,37.0,NNE,N,9.0,26.0,76.0,39.0,1008.7,1006.0,7.0,1.0,8.2,16.8,No,7.6,Yes
2009-06-15,Mildura,8.2,14.3,7.6,3.0,4.4,ESE,37.0,SE,SE,19.0,20.0,93.0,63.0,1010.2,1013.6,7.0,7.0,9.4,13.9,Yes,0.0,No
2009-06-16,Mildura,3.4,15.9,0.0,1.2,8.9,SSE,17.0,SSW,S,7.0,9.0,95.0,55.0,1023.5,1023.3,0.0,0.0,5.8,15.7,No,0.0,No
2009-06-17,Mildura,2.4,15.7,0.0,1.4,7.4,SSE,19.0,SSE,SSE,7.0,9.0,100.0,58.0,1028.8,1026.6,0.0,1.0,4.9,15.3,No,0.2,No
2009-06-18,Mildura,4.1,16.6,0.2,1.0,8.4,ENE,22.0,ENE,SE,9.0,6.0,91.0,49.0,1028.9,1027.0,2.0,1.0,7.1,16.6,No,0.2,No
2009-06-19,Mildura,3.6,17.2,0.2,1.2,9.0,NE,22.0,ENE,NE,7.0,13.0,95.0,45.0,1027.0,1023.3,3.0,2.0,7.4,17.0,No,0.0,No
2009-06-20,Mildura,7.2,16.1,0.0,1.2,1.7,N,35.0,NNE,NNE,20.0,22.0,87.0,65.0,1019.2,1015.5,7.0,7.0,9.8,15.9,No,0.0,No
2009-06-21,Mildura,8.1,19.5,0.0,1.4,7.4,N,24.0,NE,NNE,9.0,15.0,79.0,35.0,1017.7,1015.2,6.0,1.0,11.6,19.2,No,0.0,No
2009-06-22,Mildura,6.2,20.1,0.0,2.2,7.9,NNE,37.0,NE,NNE,9.0,28.0,93.0,32.0,1017.4,1014.2,3.0,1.0,8.2,19.9,No,0.2,No
2009-06-23,Mildura,8.1,18.1,0.2,4.4,6.6,NNW,39.0,NNW,NW,6.0,20.0,74.0,26.0,1015.0,1012.1,7.0,1.0,10.6,17.8,No,0.0,No
2009-06-24,Mildura,5.4,14.4,0.0,2.6,0.6,W,31.0,NNW,W,6.0,19.0,96.0,69.0,1014.2,1013.6,7.0,7.0,9.1,13.9,No,0.0,No
2009-06-25,Mildura,5.2,14.8,0.0,0.6,2.5,E,19.0,NNW,N,9.0,11.0,88.0,63.0,1015.2,1010.8,1.0,7.0,9.6,14.4,No,3.8,Yes
2009-06-26,Mildura,9.5,11.8,3.8,1.4,3.1,NE,26.0,NE,NE,9.0,13.0,99.0,95.0,1006.6,1003.5,7.0,8.0,9.7,11.4,Yes,1.6,Yes
2009-06-27,Mildura,9.7,12.6,1.6,1.4,1.0,SW,19.0,SSW,SW,11.0,11.0,100.0,81.0,1007.5,1006.2,8.0,7.0,10.0,12.5,Yes,0.0,No
2009-06-28,Mildura,6.5,17.7,0.0,0.2,6.2,NNW,30.0,N,NNW,13.0,19.0,97.0,53.0,1008.1,1005.7,1.0,5.0,9.6,17.1,No,0.0,No
2009-06-29,Mildura,9.6,20.5,0.0,2.6,7.6,NW,35.0,N,NNW,13.0,20.0,76.0,40.0,1009.6,1007.0,2.0,7.0,12.4,19.8,No,0.0,No
2009-06-30,Mildura,12.3,23.2,0.0,5.6,4.3,W,94.0,N,W,33.0,41.0,36.0,80.0,1000.0,998.6,6.0,7.0,18.7,14.3,No,2.0,Yes
2009-07-01,Mildura,9.3,17.0,2.0,3.8,6.6,W,50.0,NW,WNW,19.0,26.0,61.0,47.0,1007.6,1007.8,0.0,7.0,11.1,16.0,Yes,0.0,No
2009-07-02,Mildura,8.1,15.1,0.0,4.2,4.2,W,54.0,WNW,WNW,19.0,28.0,80.0,51.0,1012.9,1010.9,1.0,7.0,10.6,14.5,No,3.8,Yes
2009-07-03,Mildura,8.1,15.2,3.8,1.8,5.3,SW,39.0,W,SW,19.0,20.0,92.0,72.0,1017.6,1017.6,5.0,7.0,9.6,14.2,Yes,0.2,No
2009-07-04,Mildura,8.9,16.0,0.2,1.2,3.8,SW,35.0,SSW,SW,17.0,19.0,86.0,58.0,1023.2,1021.2,7.0,7.0,11.1,15.2,No,0.0,No
2009-07-05,Mildura,7.6,13.9,0.0,2.4,3.9,SSE,22.0,S,SSE,7.0,11.0,93.0,52.0,1024.3,1022.6,7.0,7.0,9.4,12.6,No,0.0,No
2009-07-06,Mildura,2.6,12.1,0.0,1.0,3.8,S,46.0,S,S,7.0,13.0,88.0,45.0,1025.2,1023.5,8.0,4.0,5.9,11.8,No,0.0,No
2009-07-07,Mildura,-0.9,13.6,0.0,1.0,5.0,SE,22.0,S,SE,6.0,13.0,97.0,44.0,1025.8,1022.7,1.0,2.0,3.2,13.3,No,0.0,No
2009-07-08,Mildura,-1.1,16.2,0.0,1.4,8.7,NE,28.0,ESE,ENE,7.0,15.0,95.0,45.0,1026.3,1024.2,3.0,2.0,3.9,15.8,No,0.0,No
2009-07-09,Mildura,3.9,18.5,0.0,2.0,9.4,NE,28.0,NE,NE,13.0,20.0,80.0,41.0,1027.3,1023.7,4.0,nan,9.0,18.2,No,0.0,No
2009-07-10,Mildura,9.0,17.6,0.0,3.0,1.6,NNE,50.0,NNE,NNE,26.0,28.0,61.0,37.0,1023.3,1017.4,6.0,7.0,10.8,17.0,No,1.8,Yes
2009-07-11,Mildura,10.7,14.9,1.8,3.6,0.7,NNE,52.0,NNE,NNE,26.0,33.0,64.0,68.0,1013.2,1008.0,8.0,8.0,12.5,13.2,Yes,2.2,Yes
2009-07-12,Mildura,7.3,17.2,2.2,1.0,9.1,NW,41.0,NNW,WNW,11.0,22.0,78.0,47.0,1009.9,1007.9,0.0,1.0,10.1,17.1,Yes,0.0,No
2009-07-13,Mildura,7.1,15.7,0.0,3.0,6.5,W,50.0,WNW,W,20.0,22.0,80.0,43.0,1009.4,1006.8,4.0,3.0,10.0,15.6,No,0.6,No
2009-07-14,Mildura,4.7,12.9,0.6,1.6,4.4,WNW,26.0,N,NNW,9.0,7.0,91.0,82.0,1006.9,1004.2,7.0,7.0,6.3,10.7,No,0.6,No
2009-07-15,Mildura,5.0,14.3,0.6,0.8,5.1,WNW,22.0,WSW,W,9.0,13.0,97.0,56.0,1011.2,1011.4,8.0,7.0,7.3,13.7,No,0.0,No
2009-07-16,Mildura,6.3,14.6,0.0,0.8,5.1,S,20.0,SSW,S,6.0,11.0,99.0,43.0,1017.3,1017.7,7.0,2.0,7.4,14.3,No,0.0,No
2009-07-17,Mildura,2.2,14.3,0.0,1.2,6.0,NW,43.0,NE,NNW,2.0,15.0,97.0,47.0,1023.3,1021.2,8.0,7.0,4.3,13.3,No,0.0,No
2009-07-18,Mildura,3.0,17.3,0.0,1.6,8.0,N,43.0,NNE,NNW,19.0,20.0,70.0,38.0,1019.5,1015.7,3.0,6.0,8.4,16.6,No,0.0,No
2009-07-19,Mildura,6.2,19.8,0.0,3.2,9.6,NNW,35.0,NNW,NNW,11.0,22.0,63.0,34.0,1019.8,1016.7,1.0,3.0,9.2,18.9,No,0.0,No
2009-07-20,Mildura,6.8,21.3,0.0,3.6,9.7,N,50.0,N,NNW,24.0,30.0,41.0,19.0,1018.4,1014.7,0.0,0.0,11.8,20.8,No,0.0,No
2009-07-21,Mildura,6.2,24.9,0.0,5.6,7.5,NNW,44.0,NE,NNW,22.0,24.0,37.0,17.0,1012.1,1006.8,6.0,5.0,11.3,23.9,No,0.0,No
2009-07-22,Mildura,6.9,19.8,0.0,3.6,7.1,W,65.0,NW,W,6.0,33.0,77.0,35.0,1009.5,1006.9,3.0,5.0,10.1,17.2,No,0.4,No
2009-07-23,Mildura,2.2,14.0,0.4,4.0,9.1,S,30.0,SW,SSE,11.0,13.0,85.0,37.0,1022.3,1022.9,0.0,1.0,5.9,13.4,No,0.0,No
2009-07-24,Mildura,-1.8,15.1,0.0,1.8,9.2,NW,31.0,NNE,NW,7.0,15.0,81.0,35.0,1026.9,1024.4,0.0,0.0,3.9,14.6,No,0.0,No
2009-07-25,Mildura,1.1,16.1,0.0,2.2,8.9,N,37.0,NNE,N,9.0,19.0,75.0,28.0,1024.4,1019.2,6.0,1.0,4.0,15.5,No,0.0,No
2009-07-26,Mildura,3.9,13.3,0.0,2.4,2.3,NW,20.0,NNE,WNW,7.0,11.0,70.0,64.0,1015.6,1014.2,8.0,6.0,7.0,13.0,No,0.0,No
2009-07-27,Mildura,3.8,16.9,0.0,1.4,8.5,W,41.0,NW,WSW,11.0,24.0,91.0,50.0,1022.6,1021.4,0.0,6.0,8.1,15.8,No,0.0,No
2009-07-28,Mildura,5.1,16.1,0.0,2.2,8.9,W,28.0,W,W,13.0,19.0,97.0,56.0,1026.5,1024.7,7.0,7.0,8.1,15.2,No,0.0,No
2009-07-29,Mildura,4.8,16.0,0.0,1.4,2.4,W,30.0,WNW,NW,9.0,15.0,96.0,61.0,1028.1,1026.9,7.0,7.0,9.0,15.4,No,0.2,No
2009-07-30,Mildura,5.3,16.6,0.2,1.2,5.0,WNW,31.0,NW,WNW,7.0,19.0,100.0,56.0,1027.6,1024.1,4.0,7.0,8.5,16.1,No,0.0,No
2009-07-31,Mildura,8.0,17.2,0.0,2.0,5.8,W,31.0,WNW,WSW,15.0,19.0,99.0,46.0,1025.9,1024.4,8.0,7.0,9.6,16.5,No,0.0,No
2009-08-01,Mildura,4.5,15.5,0.0,2.6,0.3,WNW,28.0,W,WSW,4.0,13.0,96.0,52.0,1029.3,1027.0,7.0,7.0,7.9,15.3,No,0.0,No
2009-08-02,Mildura,3.9,18.5,0.0,1.6,9.0,WNW,39.0,N,WNW,9.0,20.0,78.0,38.0,1028.3,1023.7,1.0,1.0,8.6,18.4,No,0.0,No
2009-08-03,Mildura,6.0,15.7,0.0,2.8,9.4,W,31.0,W,N,7.0,9.0,81.0,36.0,1026.3,1024.2,3.0,7.0,9.2,15.3,No,0.0,No
2009-08-04,Mildura,4.7,19.0,0.0,2.2,9.2,SW,30.0,W,SW,13.0,17.0,64.0,40.0,1021.5,1019.1,0.0,1.0,9.7,18.4,No,0.0,No
2009-08-05,Mildura,5.1,20.8,0.0,2.0,9.3,NNW,28.0,NW,NNW,4.0,17.0,77.0,35.0,1021.8,1018.8,1.0,4.0,10.9,20.1,No,0.0,No
2009-08-06,Mildura,10.8,25.0,0.0,4.4,9.0,NW,54.0,N,NNW,20.0,30.0,35.0,17.0,1017.5,1012.7,5.0,7.0,15.7,23.9,No,0.0,No
2009-08-07,Mildura,10.7,16.5,0.0,8.0,9.7,WSW,61.0,WSW,SSW,19.0,24.0,64.0,28.0,1020.0,1021.4,1.0,1.0,11.7,16.0,No,0.0,No
2009-08-08,Mildura,-1.4,17.3,0.0,5.2,9.6,NNE,30.0,NNE,NNE,9.0,15.0,64.0,17.0,1026.6,1021.9,1.0,2.0,6.2,16.8,No,0.0,No
2009-08-09,Mildura,1.0,18.7,0.0,3.0,7.7,N,33.0,N,NNW,9.0,13.0,46.0,17.0,1019.2,1015.3,4.0,6.0,8.0,18.5,No,0.0,No
2009-08-10,Mildura,7.9,19.7,0.0,3.6,0.6,ENE,44.0,NE,NE,17.0,22.0,32.0,21.0,1011.4,1005.4,7.0,7.0,12.2,18.6,No,0.2,No
2009-08-11,Mildura,6.8,18.5,0.2,3.8,5.1,W,48.0,WNW,W,15.0,22.0,87.0,45.0,1009.1,1009.1,7.0,7.0,10.5,16.5,No,0.0,No
2009-08-12,Mildura,5.9,18.1,0.0,3.2,6.9,W,31.0,W,W,17.0,20.0,95.0,49.0,1014.5,1012.5,8.0,4.0,9.1,17.1,No,0.0,No
2009-08-13,Mildura,2.8,20.3,0.0,2.6,8.9,W,26.0,nan,WSW,0.0,13.0,80.0,41.0,1016.9,1015.3,1.0,4.0,10.0,18.7,No,0.0,No
2009-08-14,Mildura,5.5,21.9,0.0,2.0,10.2,N,30.0,ENE,N,11.0,20.0,65.0,27.0,1021.1,1017.0,1.0,1.0,13.0,21.4,No,0.0,No
2009-08-15,Mildura,5.6,27.6,0.0,4.0,9.6,NNE,56.0,NNE,N,17.0,33.0,50.0,15.0,1015.4,1010.2,1.0,1.0,12.9,27.0,No,1.2,Yes
2009-08-16,Mildura,12.8,21.0,1.2,10.8,8.5,NNW,80.0,W,W,26.0,37.0,68.0,23.0,1006.4,1007.3,6.0,1.0,16.4,20.1,Yes,0.0,No
2009-08-17,Mildura,7.5,18.3,0.0,5.8,9.0,W,44.0,W,WNW,19.0,24.0,69.0,32.0,1021.3,1022.3,0.0,6.0,11.8,17.3,No,0.0,No
2009-08-18,Mildura,2.4,21.1,0.0,5.0,10.5,NNE,24.0,NNE,NNE,9.0,17.0,56.0,30.0,1028.4,1024.4,1.0,0.0,10.1,20.5,No,0.0,No
2009-08-19,Mildura,5.3,19.6,0.0,1.8,1.0,N,35.0,NNE,NNW,15.0,17.0,47.0,28.0,1024.0,1020.0,6.0,7.0,11.3,18.8,No,0.0,No
2009-08-20,Mildura,7.3,24.2,0.0,3.4,10.0,NW,31.0,NNW,NW,15.0,20.0,63.0,29.0,1017.4,1011.5,3.0,1.0,13.1,23.4,No,0.0,No
2009-08-21,Mildura,12.4,18.2,0.0,4.6,0.7,W,61.0,WNW,WSW,17.0,22.0,58.0,45.0,1004.8,1005.3,7.0,8.0,16.1,16.9,No,0.0,No
2009-08-22,Mildura,9.1,16.2,0.0,5.0,1.0,N,37.0,NNE,N,19.0,17.0,59.0,72.0,1010.1,1006.7,8.0,7.0,12.0,15.7,No,1.4,Yes
2009-08-23,Mildura,5.9,21.1,1.4,1.0,8.4,NNW,44.0,NNE,NNW,11.0,30.0,100.0,42.0,1009.6,1005.0,4.0,7.0,11.0,20.5,Yes,0.0,No
2009-08-24,Mildura,11.0,20.6,0.0,4.8,8.8,W,78.0,WNW,WNW,24.0,35.0,52.0,22.0,1006.7,1001.7,6.0,1.0,14.6,19.8,No,0.4,No
2009-08-25,Mildura,6.5,17.9,0.4,6.8,9.7,WNW,67.0,NW,WNW,24.0,41.0,62.0,31.0,1013.2,1010.0,0.0,6.0,10.8,17.0,No,0.0,No
2009-08-26,Mildura,7.0,20.3,0.0,6.4,10.6,W,50.0,WNW,WNW,20.0,20.0,59.0,21.0,1018.3,1015.8,0.0,0.0,11.8,19.7,No,0.0,No
2009-08-27,Mildura,3.4,22.1,0.0,4.4,10.9,NNW,41.0,NW,W,13.0,20.0,45.0,16.0,1017.0,1012.8,0.0,0.0,11.4,21.5,No,0.0,No
2009-08-28,Mildura,5.1,21.4,0.0,4.8,3.1,N,41.0,NNE,N,19.0,24.0,52.0,22.0,1014.7,1009.8,5.0,8.0,13.5,20.9,No,4.6,Yes
2009-08-29,Mildura,10.2,19.9,4.6,3.4,8.2,W,57.0,WNW,WSW,19.0,17.0,80.0,62.0,1002.3,1003.1,1.0,5.0,14.1,18.2,Yes,0.4,No
2009-08-30,Mildura,5.1,15.0,0.4,3.8,5.8,WNW,37.0,W,W,19.0,24.0,74.0,42.0,1019.0,1018.3,0.0,7.0,9.1,14.7,No,0.0,No
2009-08-31,Mildura,7.3,18.8,0.0,2.4,6.5,WNW,41.0,WNW,W,17.0,24.0,70.0,47.0,1021.8,1019.4,3.0,7.0,11.8,17.8,No,0.0,No
2009-09-01,Mildura,6.3,19.4,0.0,4.0,8.8,NW,24.0,NNE,WNW,2.0,13.0,79.0,38.0,1024.2,1020.5,1.0,3.0,11.8,19.2,No,0.0,No
2009-09-02,Mildura,7.8,23.7,0.0,3.4,9.4,N,50.0,NNE,NNE,26.0,33.0,45.0,19.0,1019.8,1013.5,1.0,1.0,15.9,23.1,No,0.0,No
2009-09-03,Mildura,11.6,21.5,0.0,6.8,10.2,W,43.0,WNW,W,19.0,22.0,37.0,30.0,1012.3,1010.5,3.0,1.0,17.3,20.8,No,0.4,No
2009-09-04,Mildura,6.4,19.1,0.4,5.2,9.6,W,44.0,WNW,W,20.0,28.0,67.0,31.0,1016.2,1014.2,1.0,6.0,12.3,19.0,No,0.0,No
2009-09-05,Mildura,4.2,17.8,0.0,4.8,7.9,NNW,33.0,W,WNW,13.0,15.0,52.0,31.0,1020.8,1017.2,3.0,0.0,12.3,17.2,No,0.0,No
2009-09-06,Mildura,5.5,24.1,0.0,4.0,8.3,N,54.0,NNE,NNW,26.0,30.0,40.0,13.0,1012.0,1004.7,4.0,4.0,14.2,23.2,No,0.0,No
2009-09-07,Mildura,7.5,20.1,0.0,6.8,8.7,WSW,50.0,W,WSW,20.0,31.0,60.0,44.0,1007.8,1007.1,1.0,5.0,13.3,18.0,No,0.2,No
2009-09-08,Mildura,7.2,18.6,0.2,4.2,10.6,SW,39.0,SW,SW,17.0,20.0,64.0,30.0,1017.5,1015.4,1.0,2.0,11.3,17.8,No,0.0,No
2009-09-09,Mildura,6.6,17.0,0.0,5.4,6.8,WSW,30.0,SSW,W,13.0,17.0,71.0,33.0,1019.6,1016.4,7.0,3.0,10.4,16.2,No,0.0,No
2009-09-10,Mildura,2.4,20.4,0.0,2.8,11.6,NW,30.0,NNW,NNW,7.0,17.0,56.0,24.0,1020.5,1017.3,0.0,0.0,11.9,19.4,No,0.0,No
2009-09-11,Mildura,9.1,31.3,0.0,5.0,9.8,NNW,67.0,N,NNW,35.0,39.0,21.0,4.0,1016.3,1010.6,1.0,1.0,18.1,30.4,No,0.0,No
2009-09-12,Mildura,12.4,34.0,0.0,14.4,8.6,NNW,70.0,N,NNW,26.0,33.0,8.0,5.0,1013.6,1009.8,1.0,2.0,23.9,33.4,No,0.0,No
2009-09-13,Mildura,16.1,23.7,0.0,17.4,9.2,W,57.0,SSW,W,9.0,30.0,54.0,16.0,1016.3,1016.0,7.0,1.0,17.9,22.7,No,0.0,No
2009-09-14,Mildura,4.2,18.7,0.0,6.8,10.1,ESE,26.0,SE,W,9.0,9.0,54.0,24.0,1025.4,1021.2,0.0,1.0,12.5,18.0,No,0.0,No
2009-09-15,Mildura,4.4,24.0,0.0,4.0,10.7,NW,50.0,NNE,NNW,20.0,11.0,28.0,14.0,1021.8,1017.5,1.0,1.0,14.5,22.8,No,0.0,No
2009-09-16,Mildura,8.6,28.4,0.0,6.4,9.0,NNE,44.0,NNE,N,26.0,24.0,20.0,6.0,1019.1,1012.4,1.0,1.0,17.3,27.9,No,4.6,Yes
2009-09-17,Mildura,15.0,20.1,4.6,8.6,3.1,WSW,56.0,NW,SW,11.0,26.0,94.0,66.0,1011.8,1013.6,8.0,7.0,16.8,18.3,Yes,0.4,No
2009-09-18,Mildura,5.3,21.3,0.4,4.4,10.8,NW,24.0,ENE,NNW,13.0,11.0,70.0,28.0,1023.9,1019.0,0.0,0.0,12.1,20.4,No,0.0,No
2009-09-19,Mildura,9.6,27.2,0.0,2.4,8.8,NW,39.0,N,WNW,20.0,22.0,48.0,33.0,1015.7,1012.6,7.0,3.0,18.6,26.5,No,0.2,No
2009-09-20,Mildura,7.9,21.5,0.2,5.2,10.7,WSW,33.0,SW,W,13.0,17.0,54.0,25.0,1017.8,1015.1,1.0,3.0,15.1,20.9,No,0.0,No
2009-09-21,Mildura,8.4,24.1,0.0,6.0,5.5,NE,72.0,ENE,ENE,24.0,39.0,43.0,34.0,1012.1,998.2,5.0,5.0,15.7,23.5,No,7.2,Yes
2009-09-22,Mildura,9.0,24.1,7.2,7.0,8.1,W,70.0,NNW,N,19.0,17.0,66.0,27.0,1002.8,993.7,1.0,5.0,14.2,23.1,Yes,11.2,Yes
2009-09-23,Mildura,10.0,19.1,11.2,5.0,7.7,W,52.0,SW,W,22.0,31.0,74.0,60.0,1009.8,1011.8,6.0,5.0,14.1,17.8,Yes,0.2,No
2009-09-24,Mildura,8.5,21.1,0.2,5.0,9.3,WNW,41.0,NW,WNW,19.0,17.0,70.0,36.0,1017.0,1013.1,5.0,2.0,13.8,20.5,No,0.0,No
2009-09-25,Mildura,11.8,20.7,0.0,5.6,3.0,WSW,57.0,NNW,SW,19.0,28.0,35.0,53.0,1005.9,1000.8,7.0,7.0,18.6,16.9,No,4.8,Yes
2009-09-26,Mildura,6.0,14.8,4.8,4.2,8.2,WSW,59.0,W,W,30.0,26.0,69.0,56.0,1010.4,1013.1,4.0,5.0,10.6,13.1,Yes,1.2,Yes
2009-09-27,Mildura,5.8,15.9,1.2,4.4,7.6,SW,48.0,SW,SW,20.0,22.0,69.0,39.0,1020.3,1017.7,7.0,6.0,9.9,15.5,Yes,0.0,No
2009-09-28,Mildura,4.6,17.9,0.0,3.6,10.6,WSW,33.0,SW,WSW,15.0,17.0,79.0,44.0,1019.6,1015.2,1.0,5.0,10.0,16.6,No,0.0,No
2009-09-29,Mildura,4.7,22.6,0.0,4.0,10.0,N,33.0,NNE,N,20.0,15.0,55.0,26.0,1016.6,1011.5,6.0,6.0,13.9,21.9,No,0.0,No
2009-09-30,Mildura,10.1,29.4,0.0,6.6,7.1,NNE,61.0,N,N,28.0,30.0,19.0,6.0,1012.3,1007.3,7.0,1.0,19.3,28.9,No,0.0,No
2009-10-01,Mildura,17.0,22.7,0.0,12.6,5.0,S,43.0,W,SW,9.0,19.0,60.0,36.0,1010.7,1010.6,8.0,5.0,17.3,21.7,No,1.6,Yes
2009-10-02,Mildura,10.3,13.5,1.6,6.2,0.2,SSE,46.0,SE,S,15.0,22.0,90.0,73.0,1012.2,1011.8,8.0,8.0,10.6,12.7,Yes,2.8,Yes
2009-10-03,Mildura,9.7,18.2,2.8,2.4,8.0,S,41.0,SSW,S,20.0,20.0,62.0,36.0,1018.8,1016.8,7.0,4.0,11.5,17.0,Yes,0.0,No
2009-10-04,Mildura,7.9,19.4,0.0,4.4,6.7,SW,33.0,SSW,SW,9.0,17.0,74.0,36.0,1021.0,1020.0,6.0,6.0,12.2,18.6,No,0.0,No
2009-10-05,Mildura,6.1,20.4,0.0,5.0,9.4,WSW,35.0,SSW,SW,11.0,17.0,70.0,37.0,1024.6,1022.8,1.0,5.0,12.0,20.2,No,0.0,No
2009-10-06,Mildura,6.3,16.7,0.0,5.6,10.4,S,54.0,S,SW,13.0,17.0,80.0,49.0,1026.3,1023.7,5.0,5.0,9.6,15.7,No,1.8,Yes
2009-10-07,Mildura,3.2,17.4,1.8,3.6,11.4,S,44.0,S,S,20.0,22.0,69.0,23.0,1026.3,1024.8,0.0,1.0,7.7,16.5,Yes,0.0,No
2009-10-08,Mildura,3.2,18.6,0.0,6.0,11.7,SSE,37.0,SE,S,19.0,19.0,65.0,23.0,1028.4,1026.4,0.0,0.0,8.6,17.7,No,0.0,No
2009-10-09,Mildura,5.1,20.4,0.0,6.6,11.3,ESE,39.0,SE,ESE,15.0,7.0,70.0,30.0,1027.6,1024.7,4.0,5.0,8.8,18.1,No,0.0,No
2009-10-10,Mildura,6.0,23.1,0.0,4.4,5.3,NNE,35.0,E,NE,15.0,15.0,52.0,24.0,1025.6,1022.0,3.0,7.0,13.2,20.7,No,0.0,No
2009-10-11,Mildura,7.7,27.6,0.0,5.0,10.4,N,37.0,NE,N,19.0,17.0,43.0,14.0,1018.3,1013.0,2.0,7.0,16.0,26.3,No,0.0,No
2009-10-12,Mildura,16.0,22.3,0.0,9.4,8.8,W,65.0,W,W,13.0,31.0,63.0,24.0,1005.3,1003.3,1.0,7.0,17.6,21.1,No,0.2,No
